0.0	-49.17195
2000000.0	4.92938307374
4000000.0	8.50143961572
6000000.0	3.10141110344
8000000.0	-6.08369755695
10000000.0	-10.9294868134
12000000.0	-11.7486519619
14000000.0	-6.96495808432
16000000.0	5.12549984506
18000000.0	17.6113638641
20000000.0	20.331593417
22000000.0	9.00427561948
24000000.0	-10.1549825279
26000000.0	-23.0974918246
28000000.0	-20.0223207882
30000000.0	-2.96100487899
32000000.0	14.9607511969
34000000.0	19.9137622014
36000000.0	9.96329921324
38000000.0	0.0130172082372
40000000.0	-12.5361815881
42000000.0	-15.4607165001
44000000.0	-6.53192234711
46000000.0	4.18534826042
48000000.0	8.38400273721
50000000.0	6.01017848179
52000000.0	-1.46366798834
54000000.0	-5.94128108053
56000000.0	-5.13166658909
58000000.0	0.388488404603
60000000.0	5.61622586148
62000000.0	6.58318569139
64000000.0	0.225091562822
66000000.0	-5.40736266342
68000000.0	-6.10759042139
70000000.0	-3.18959085815
72000000.0	5.12403045101
74000000.0	7.74412516329
76000000.0	3.4264249164
78000000.0	-2.82685015154
80000000.0	-9.20455642911
82000000.0	-6.55008711987
84000000.0	0.32109426295
86000000.0	7.58845331214
88000000.0	8.44987827585
90000000.0	2.47089633219
92000000.0	-5.41960152685
94000000.0	-9.13812722418
96000000.0	-5.21912032827
98000000.0	1.6600844366
100000000.0	8.97495672981
102000000.0	6.98231707441
104000000.0	0.218785770586
106000000.0	-6.19907387733
108000000.0	-8.30840032931
110000000.0	-3.31639726588
112000000.0	3.11155991167
114000000.0	6.56382990174
116000000.0	5.28086823596
118000000.0	-1.69574669377
120000000.0	-6.06423314357
122000000.0	-6.02655063587
124000000.0	-2.64290147037
126000000.0	5.50657323642
128000000.0	5.59680603814
130000000.0	2.61853628951
132000000.0	-3.24348906268
134000000.0	-4.46164708158
136000000.0	-1.71339656916
138000000.0	2.46467423383
140000000.0	6.46125247695
142000000.0	2.99884071866
144000000.0	-2.98325489277
146000000.0	-6.3116847505
148000000.0	-5.12159858651
150000000.0	-0.198788619894
152000000.0	4.98850453425
154000000.0	6.31109726776
156000000.0	3.44387822823
158000000.0	-3.56612448613
160000000.0	-6.66249888464
162000000.0	-5.05997688109
164000000.0	-0.298982269489
166000000.0	6.02014313502
168000000.0	6.80784376953
170000000.0	1.2526096054
